Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_MASTER_NAME_LUCKMANTRIA,,Vuth,ヴス,Vuth,Vuth,Vuth,Vuth,Вут,Vuth,沃斯,沃斯,부스,Vuth,Вут,Vuth,Vuth
L_MASTER_NAME_MODRON,,Sotvis,ソトヴィス,Sotvis,Sotvis,Sotvis,Sotvis,Сотвис,Sotvis,索特維斯,索特维斯,소트비스,Sotvis,Сотвіс,Sotvis,Sotvis
L_MASTER_NAME_MYTHICANT,,Gir,ギル,Gir,Gir,Gir,Gir,Гир,Gir,吉爾,吉尔,기르,Gir,Гір,Gir,Gir
L_MASTER_NAME_NIHILIST,,Honas,ホナス,Honas,Honas,Honas,Honas,Хонас,Honas,霍納斯,霍纳斯,호나스,Honas,Гонас,Honas,Honas
L_MASTER_NAME_NEPHILIM,,Diablo,ディアブロ,Diablo,Diablo,Diablo,Diablo,Диабло,Diablo,暗黑破壞神,迪亚布罗,디아블로,Diablo,Диябло,Diablo,Diablo
L_MASTER_NAME_SPELLMANE,,Vindeliar,ヴィンデリアー,Vindeliar,Vindeliar,Vindeliar,Vindeliar,Винделиар,Vindeliar,溫德利亞,温德利亚,빈델리아르,Vindeliar,Вінделіар,Vindeliar,Vindeliar
L_MASTER_NAME_URALOS,,Chum,チャム,Chum,Pote,Carnada,Camarada,Чувак,Amico,夥伴,刹姆,친구,Kumpel,Кореш,Makker,Ahbap
L_MASTER_NAME_CALUMNIER,,Lysandre,リザードン,Lysandre,Lysandre,Lysandre,Lysandre,Лисандр,Lysandre,雷桑德,利桑德,리산드르,Lysandre,Лісандр,Lysandre,Lysandre
L_MASTER_NAME_CATACLYSM,,Veydris,ヴェイドリス,Veydris,Veydris,Veydris,Veydris,Вейдрис,Veydris,維德里斯,维德里斯,베이드리스,Veydris,Вейдріс,Veydris,Veydris
L_MASTER_NAME_EFFIGY,,Gideon,ギデオン,Gideon,Gideon,Gideon,Gideon,Гидеон,Gideon,吉迪恩,吉迪恩,기디언,Gideon,Гідеон,Gideon,Gideon
L_MASTER_NAME_EGGXOTIC,,Yolkina,ヨルキナ,Yolkina,Yolkina,Yolkina,Yolkina,Йолкина,Yolkina,約爾金娜,约尔基娜,욜키나,Yolkina,Йолкіна,Yolkina,Yolkina
L_MASTER_NAME_LUCANIAN,,Myxus,ミクサス,Myxus,Myxus,Myxus,Myxus,Миксус,Myxus,米克瑟斯,米克苏斯,믹서스,Myxus,Міксус,Myxus,Myxus
L_MASTER_NAME_MARIONETTE,,Phantril,ファントリル,Phantril,Phantril,Phantril,Phantril,Фантрил,Phantril,范特里爾,凡特里尔,판트릴,Phantril,Фантріл,Phantril,Phantril
L_MASTER_NAME_ROBODOMI,,Machinist K-42,マシニストK-42,Maschinist K-42,Machiniste K-42,Maquinista K-42,Maquinista K-42,Механик K-42,Macchinista K-42,機械師K-42,机械师K-42,기계공 K-42,Mechanik K-42,Механік K-42,Machinist K-42,Makinist K-42
L_MASTER_NAME_SPACECAT,,Felindra,フェリンドラ,Felindra,Felindra,Felindra,Felindra,Фелиндра,Felindra,費琳德拉,费琳德拉,펠린드라,Felindra,Феліндра,Felindra,Felindra
L_MASTER_NAME_SPELLJUGGLER,,Trisand,トリサンド,Trisand,Trisand,Trisand,Trisand,Трисанд,Trisand,特里桑德,特里桑德,트리샌드,Trisand,Трісанд,Trisand,Trisand
L_MASTER_NAME_ELEMENTASAUR,,Ryzon,ライゾン,Ryzon,Ryzon,Ryzon,Ryzon,Райзон,Ryzon,萊森,莱森,라이존,Ryzon,Різон,Ryzon,Ryzon
L_MASTER_NAME_MIRELING,,Glauca,グラウカ,Glauca,Glauca,Glauca,Glauca,Глаука,Glauca,格勞卡,格劳卡,글라우카,Glauca,Глаука,Glauca,Glauca
L_MASTER_NAME_UNDERDWELLER,,Xypher,ザイファー,Xypher,Xypher,Xypher,Xypher,Ксифер,Xypher,賽弗爾,赛弗尔,자이퍼,Xypher,Ксифер,Xypher,Xypher
L_MASTER_NAME_WARHOG,,Zotar,ゾーター,Zotar,Zotar,Zotar,Zotar,Зотар,Zotar,佐塔爾,佐塔尔,조타르,Zotar,Зотар,Zotar,Zotar
L_MASTER_DIALOG_ABOMINATION,,Abominations excel at exploiting the weak and vulnerable. Let me show you how it's done!,忌むべき者どもは弱者や無防備な者を食い物にするのが得意だ。やり方を見せてやろう！,"Abscheulichkeiten sind Meister darin, die Schwachen und Verwundbaren auszunutzen. Lass mich dir zeigen, wie das geht!",Les Abominations excellent à exploiter les faibles et les vulnérables. Laisse-moi te montrer comment on fait !,Las abominaciones son expertas en explotar a los débiles y vulnerables. ¡Déjame mostrarte cómo se hace!,Abominações são excelentes em explorar os fracos e vulneráveis. Deixe-me mostrar como se faz!,"Мерзости отлично умеют использовать слабых и уязвимых. Позволь мне показать, как это делается!",Le abominazioni eccellono nello sfruttare i deboli e i vulnerabili. Lascia che ti mostri come si fa!,憎惡生物擅長利用弱者和脆弱者。讓我來示範給你看！,憎恶擅长利用弱者和脆弱的人。让我来给你演示一下怎么做！,혐오스러운 존재들은 약하고 취약한 자들을 이용하는 데 능숙하지. 내가 어떻게 하는지 보여주마!,"Abominacje doskonale wykorzystują słabych i bezbronnych. Pozwól, że pokażę ci, jak to się robi!","Мерзоти чудово вміють використовувати слабких і вразливих. Дозвольте показати вам, як це робиться!",Gruwelen blinken uit in het uitbuiten van de zwakken en kwetsbaren. Laat me je laten zien hoe het gedaan wordt!,Ucubeler zayıf ve savunmasız olanları sömürmekte ustadır. Sana bunun nasıl yapıldığını göstereyim!
L_MASTER_DIALOG_ALEMENTAL,,"Alementals are... well, they don't have much in the way of a unifying theme across the entire race, but they DO urinate booze on command, so there's that. Care for a round? It's on me.",アレメンタルは…まあ、種族全体を通じて統一されたテーマはあまりないんだけど、命令一つでアルコール飲料を排尿できるという特徴はある。一杯どう？おごるよ。,"Alementale sind... nun, sie haben nicht wirklich ein einheitliches Thema, das die gesamte Rasse verbindet, aber sie können auf Kommando Alkohol pinkeln, also gibt es das. Lust auf eine Runde? Geht auf mich.","Les Alémentaux sont... eh bien, ils n'ont pas vraiment de thème unificateur à travers toute leur race, mais ils PEUVENT uriner de l'alcool sur commande, donc voilà. Envie d'une tournée ? C'est moi qui régale.","Los Alementales son... bueno, no tienen mucho en cuanto a un tema unificador en toda la raza, pero SÍ orinan alcohol a voluntad, así que eso es algo. ¿Te apetece una ronda? Yo invito.","Os Alementais são... bem, eles não têm muito em termos de um tema unificador em toda a raça, mas eles SIM urinam bebida alcoólica sob comando, então tem isso. Aceita uma rodada? É por minha conta.","Алементали... ну, у них не особо есть объединяющая тема для всей расы, но они ДЕЙСТВИТЕЛЬНО могут мочиться алкоголем по команде, так что вот. Хочешь выпить? Я угощаю.","Gli Alementali sono... beh, non hanno molto in termini di tema unificante per tutta la razza, ma POSSONO urinare alcolici a comando, quindi c'è questo. Gradisci un giro? Offro io.",元素精靈嘛...好吧，整個種族並沒有什麼統一的特徵，但他們確實能夠隨意排出酒精，這點倒是真的。要來一杯嗎？這輪我請客。,酒灵嘛……好吧，整个种族并没有什么统一的特征，但他们确实能随时随地尿出酒来，就这点来说还是不错的。要来一杯吗？这轮我请客。,"알레멘탈은... 음, 그들은 전체 종족을 아우르는 통일된 테마가 별로 없지만, 명령에 따라 술을 소변으로 배출할 수 있다는 특징이 있어. 한 잔 할래? 내가 쏠게.","Alementale są... cóż, nie mają zbyt wiele wspólnych cech jako rasa, ale ZA TO potrafią na żądanie oddawać mocz w postaci alkoholu, więc to zawsze coś. Chcesz kolejkę? Stawiam.","Алементалі... ну, у них не дуже багато спільних рис для всієї раси, але вони МОЖУТЬ мочитися алкоголем за бажанням, тож це вже щось. Бажаєте випити? Я пригощаю.","Alementals zijn... nou ja, ze hebben niet echt een verenigend thema voor het hele ras, maar ze kunnen WEL op commando alcohol plassen, dus dat is iets. Zin in een rondje? Het is van mij.","Alementaller... şey, tüm ırk boyunca birleştirici bir temalara pek sahip değiller, ama istedikleri zaman alkol işeyebiliyorlar, yani bu var. Bir kadeh ister misin? Benden olsun."
L_MASTER_DIALOG_AMARANTH,,Amaranths have the best defense of any race in all of Rodia! Think you can beat me? I'll bet your creatures can't even scratch mine!,アマランスは、ロディア全土のどの種族よりも最高の防御力を持っているんだ！私に勝てると思う？あなたの生物は私のに傷一つつけられないだろうね！,"Amaranths haben die beste Verteidigung aller Völker in ganz Rodia! Glaubst du, du kannst mich besiegen? Ich wette, deine Kreaturen können meinen nicht mal einen Kratzer zufügen!",Les Amarantes ont la meilleure défense de toutes les races de Rodia ! Tu crois pouvoir me battre ? Je parie que tes créatures ne peuvent même pas égratigner les miennes !,¡Los Amarantos tienen la mejor defensa de cualquier raza en todo Rodia! ¿Crees que puedes vencerme? ¡Apuesto a que tus criaturas ni siquiera pueden rasguñar a las mías!,Os Amarantos têm a melhor defesa de qualquer raça em toda Rodia! Acha que pode me vencer? Aposto que suas criaturas nem conseguem arranhar as minhas!,"Амаранты обладают лучшей защитой среди всех рас во всей Родии! Думаешь, сможешь победить меня? Спорим, твои существа даже не поцарапают моих!",Gli Amaranti hanno la miglior difesa di qualsiasi razza in tutta Rodia! Pensi di potermi battere? Scommetto che le tue creature non riusciranno nemmeno a scalfire le mie!,紫莧花族是洛迪亞所有種族中防禦力最強的！你以為你能打敗我嗎？我敢打賭你的生物甚至連我的都傷不了！,长生花是罗迪亚大陆上防御力最强的种族！你以为你能打败我？我敢打赌你的生物甚至连我的都抓不伤！,아마란스는 로디아 전역에서 어떤 종족보다도 최고의 방어력을 가지고 있어! 날 이길 수 있다고 생각해? 네 생물들은 내 것에 상처 하나 낼 수 없을 걸!,"Amaranty mają najlepszą obronę ze wszystkich ras w całej Rodii! Myślisz, że możesz mnie pokonać? Założę się, że twoje stworzenia nawet nie zadrapią moich!","Амаранти мають найкращий захист серед усіх рас у всій Родії! Думаєш, ти зможеш мене перемогти? Закладаюся, твої істоти навіть подряпати моїх не зможуть!",Amaranten hebben de beste verdediging van alle rassen in heel Rodia! Denk je dat je me kunt verslaan? Ik wed dat jouw wezens de mijne niet eens kunnen krabben!,"Amarantlar, tüm Rodia'daki herhangi bir ırktan daha iyi savunmaya sahip! Beni yenebileceğini mi düşünüyorsun? Bahse girerim senin yaratıkların benimkileri çizemez bile!"
L_MASTER_DIALOG_AMPHISBAENA,,"Amphisbaenas like to do everything twice. Probably because they have two heads with two independent yet agreeable minds. Here, let me show you!",アンフィスバエナは何でも二度やるのが好きだ。おそらく、二つの独立しているが互いに調和した心を持つ二つの頭があるからだろう。ほら、見せてあげよう！,"Amphisbaenen machen alles gerne zweimal. Wahrscheinlich weil sie zwei Köpfe mit zwei unabhängigen, aber einvernehmlichen Gedanken haben. Hier, lass es mich dir zeigen!","Les amphisbènes aiment tout faire deux fois. Probablement parce qu'ils ont deux têtes avec deux esprits indépendants mais compatibles. Tiens, laisse-moi te montrer !","Las anfisbenas les gusta hacer todo dos veces. Probablemente porque tienen dos cabezas con dos mentes independientes pero compatibles. ¡Aquí, déjame mostrarte!","Anfisbenas gostam de fazer tudo duas vezes. Provavelmente porque têm duas cabeças com duas mentes independentes, porém concordantes. Aqui, deixe-me mostrar a você!","Амфисбены любят делать всё дважды. Вероятно, потому что у них две головы с двумя независимыми, но дружными разумами. Смотри, сейчас я тебе покажу!","Le anfisbene amano fare tutto due volte. Probabilmente perché hanno due teste con due menti indipendenti ma concordi. Ecco, lascia che te lo dimostri!",雙頭蛇喜歡把每件事都做兩次。可能是因為牠們有兩個頭，各自擁有獨立卻能和睦相處的思維。來，讓我示範給你看！,双头蛇喜欢把每件事都做两遍。可能是因为它们有两个头，拥有两个独立却又和谐一致的思想。来，让我给你演示一下！,"암피스바에나는 모든 것을 두 번씩 하는 것을 좋아합니다. 아마도 두 개의 독립적이면서도 서로 동의하는 정신을 가진 두 개의 머리를 가지고 있기 때문일 겁니다. 자, 제가 보여드리죠!","Amfisbeny lubią robić wszystko dwa razy. Prawdopodobnie dlatego, że mają dwie głowy z dwoma niezależnymi, ale zgodnymi umysłami. Tutaj, pozwól, że ci pokażę!","Амфісбени люблять робити все двічі. Мабуть, тому що в них дві голови з двома незалежними, але злагодженими розумами. Ось, дозвольте мені показати!","Amphisbaena's doen alles graag twee keer. Waarschijnlijk omdat ze twee hoofden hebben met twee onafhankelijke maar eensgezinde geesten. Hier, laat me het je laten zien!","Amfisbenalar her şeyi iki kez yapmayı severler. Muhtemelen iki bağımsız ama uyumlu zihne sahip iki kafaları olduğu için. Dur, sana göstereyim!"
L_MASTER_DIALOG_ANGEL,,"Many people scoff at Angels, believing they're too basic to be useful in battle. I'll show everyone just how wrong they are. Let's start with you!",多くの人々は天使を馬鹿にし、戦闘で役に立つには基本的すぎると思っています。彼らがどれだけ間違っているか、みんなに見せてやるわ。まずはあなたから始めましょう！,"Viele Leute spotten über Engel und glauben, sie seien zu simpel, um im Kampf nützlich zu sein. Ich werde allen zeigen, wie falsch sie damit liegen. Fangen wir mit dir an!","Beaucoup de gens se moquent des Anges, croyant qu'ils sont trop basiques pour être utiles au combat. Je vais montrer à tout le monde à quel point ils se trompent. Commençons par toi !","Muchos se burlan de los Ángeles, creyendo que son demasiado básicos para ser útiles en batalla. Les demostraré a todos lo equivocados que están. ¡Empecemos contigo!","Muitas pessoas zombam dos Anjos, acreditando que são básicos demais para serem úteis em batalha. Vou mostrar a todos como estão errados. Vamos começar com você!","Многие насмехаются над Ангелами, считая их слишком простыми, чтобы быть полезными в бою. Я покажу всем, насколько они ошибаются. Начнём с тебя!","Molti deridono gli Angeli, credendo che siano troppo semplici per essere utili in battaglia. Mostrerò a tutti quanto si sbagliano. Cominciamo con te!",許多人嘲笑天使，認為他們在戰鬥中太過基礎而無用。我會讓所有人知道他們錯得有多離譜。就從你開始吧！,很多人嗤笑天使，认为它们太过基础，在战斗中没什么用处。我会让所有人看看他们错得有多离谱。就从你开始吧！,"많은 사람들이 천사들을 비웃으며, 전투에서 너무 기본적이라 쓸모없다고 생각합니다. 그들이 얼마나 틀렸는지 모두에게 보여주겠어요. 당신부터 시작하죠!","Wielu ludzi szydzi z Aniołów, wierząc, że są zbyt podstawowi, by być użyteczni w walce. Pokażę wszystkim, jak bardzo się mylą. Zacznijmy od ciebie!","Багато хто глузує з Ангелів, вважаючи їх надто простими, щоб бути корисними в бою. Я покажу всім, наскільки вони помиляються. Почнемо з тебе!","Veel mensen lachen om Engelen, omdat ze denken dat ze te simpel zijn om nuttig te zijn in gevechten. Ik zal iedereen laten zien hoe verkeerd ze zitten. Laten we bij jou beginnen!","Birçok kişi Melekleri küçümser, savaşta kullanışlı olmak için çok basit olduklarını düşünür. Herkese ne kadar yanıldıklarını göstereceğim. Senden başlayalım!"
L_MASTER_DIALOG_APIS,,"Apises are formidable in both offense and defense, making them some of the toughest creatures you'll find. Let's have a quick duel so you can experience what I'm talking about first-hand!",アピスは攻撃と防御の両方に優れており、最も手強い生物の一つとなっています。私が言っていることを直接体験できるよう、簡単な模擬戦をしましょう！,"Apises sind sowohl in Angriff als auch in Verteidigung beeindruckend, was sie zu einigen der härtesten Kreaturen macht, denen du begegnen wirst. Lass uns ein schnelles Duell austragen, damit du aus erster Hand erfahren kannst, wovon ich spreche!","Les Apises sont redoutables tant en attaque qu'en défense, ce qui en fait certaines des créatures les plus coriaces que vous rencontrerez. Faisons un petit duel pour que vous puissiez expérimenter ce dont je parle par vous-même !","Los Apises son formidables tanto en ataque como en defensa, lo que los convierte en algunas de las criaturas más difíciles que encontrarás. ¡Tengamos un duelo rápido para que puedas experimentar de primera mano de lo que estoy hablando!","As Apises são formidáveis tanto no ataque quanto na defesa, tornando-as algumas das criaturas mais difíceis que você encontrará. Vamos fazer um duelo rápido para que você possa experimentar em primeira mão o que estou falando!","Аписы грозны как в нападении, так и в защите, что делает их одними из самых опасных существ, с которыми вы столкнетесь. Давайте проведем быстрый поединок, чтобы вы могли лично убедиться в том, о чем я говорю!","Le Apisi sono formidabili sia in attacco che in difesa, il che le rende tra le creature più difficili da affrontare. Facciamo un rapido duello così potrai sperimentare di persona ciò di cui sto parlando!",阿皮斯既擅長攻擊又精通防禦，使牠們成為你會遇到的最強悍生物之一。讓我們來場快速的決鬥，這樣你就能親身體驗我所說的一切！,阿匹斯既擅长进攻又擅长防御，它们将是你遇到的最强大的生物之一。让我们来一场快速的决斗，这样你就能亲身体验我所说的情况！,아피스들은 공격과 방어 모두에서 강력하여 당신이 만날 수 있는 가장 강한 생물 중 하나입니다. 제가 말하는 것을 직접 경험할 수 있도록 빠른 결투를 해봅시다!,"Apisy są potężne zarówno w ataku, jak i obronie, co czyni je jednymi z najtrudniejszych stworzeń, jakie napotkasz. Przeprowadźmy szybki pojedynek, żebyś mógł przekonać się o tym na własnej skórze!","Апіси грізні як у нападі, так і в захисті, що робить їх одними з найсильніших істот, яких ви зустрінете. Давайте проведемо швидку дуель, щоб ви могли на власному досвіді переконатися в тому, про що я кажу!","Apises zijn geducht in zowel aanval als verdediging, waardoor ze behoren tot de taaiste wezens die je zult tegenkomen. Laten we een kort duel houden zodat je uit eerste hand kunt ervaren waar ik het over heb!","Apisler hem saldırıda hem savunmada müthiştir, bu da onları karşılaşacağın en zorlu yaratıklardan biri yapar. Hadi, bahsettiğim şeyi ilk elden deneyimlemen için hızlı bir düello yapalım!"
L_MASTER_DIALOG_APOCALYPSE,,"Apocalypses grow exponentially more powerful as the battle drags on. If you want to defeat me, you'll have to do it fast!",黙示録は戦闘が長引くにつれて指数関数的に強くなっていく。私を倒したいなら、素早くやらなければならないぞ！,"Apokalypsen werden exponentiell mächtiger, je länger der Kampf andauert. Wenn du mich besiegen willst, musst du es schnell tun!","Les Apocalypses deviennent exponentiellement plus puissantes à mesure que le combat s'éternise. Si tu veux me vaincre, tu devras le faire rapidement !","Los Apocalipsis se vuelven exponencialmente más poderosos a medida que la batalla se prolonga. ¡Si quieres derrotarme, tendrás que hacerlo rápido!","Os Apocalipses se tornam exponencialmente mais poderosos à medida que a batalha se prolonga. Se você quer me derrotar, terá que fazer isso rápido!","Апокалипсисы становятся экспоненциально сильнее, чем дольше длится битва. Если хочешь победить меня, тебе придётся сделать это быстро!","Gli Apocalypses diventano esponenzialmente più potenti man mano che la battaglia si protrae. Se vuoi sconfiggermi, dovrai farlo in fretta!",天啟會隨著戰鬥的延長而呈指數級增強。如果你想打敗我，就必須速戰速決！,末日兽随着战斗的延长会呈指数级增强。如果你想打败我，就必须速战速决！,"아포칼립스는 전투가 길어질수록 기하급수적으로 더 강해집니다. 날 물리치고 싶다면, 빨리 해야 할 거예요!","Apokalipsy stają się wykładniczo potężniejsze wraz z przedłużającą się walką. Jeśli chcesz mnie pokonać, musisz to zrobić szybko!","Апокаліпсиси стають експоненціально сильнішими, чим довше триває битва. Якщо хочеш перемогти мене, тобі доведеться зробити це швидко!","Apocalypsen worden exponentieel krachtiger naarmate het gevecht langer duurt. Als je me wilt verslaan, zul je dat snel moeten doen!","Kıyametler savaş uzadıkça katlanarak daha güçlü hale gelir. Beni yenmek istiyorsan, bunu hızlı yapman gerekecek!"
