Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_SKIN_CHRISTMASPERDITION,,Christmas Perdition,クリスマスの堕獄,Weihnachtsverdammnis,Perdition de Noël,Perdición Navideña,Perdição Natalina,Рождественское Проклятие,Perdizione Natalizia,聖誕浩劫,圣诞珀迪森,크리스마스 파멸,Zatracenie Bożonarodzeniowe,Різдвяна Загибель,Kerstmis Verdoemenis,Noel Laneti
L_SKIN_CHRISTMASTORUN,,Christmas Torun,クリスマストルン,Weihnachts-Torun,Torun de Noël,Torun Navideño,Torun de Natal,Рождественский Торунь,Torun Natalizio,聖誕托倫,圣诞托伦,크리스마스 토룬,Świąteczny Toruń,Різдвяний Торунь,Kerstmis Torun,Noel Torun
L_SKIN_CHRISTMASVENEDON,,Christmas Venedon,クリスマス・ヴェネドン,Weihnachts-Venedon,Venedon de Noël,Venedon Navideño,Venedon Natalino,Рождественский Венедон,Natale Venedon,聖誕魚人,圣诞维内多,크리스마스 베네돈,Świąteczny Venedon,Різдвяний Венедон,Kerstmis Venedon,Noel Venedon
L_SKIN_CHRISTMASVERTRAAG,,Christmas Vertraag,クリスマス・フェルトラーグ,Weihnachts-Vertraag,Noël Vertraag,Pacto Navideño,Natal Vertraag,Рождественский Вертрааг,Natale Vertraag,聖誕節維特拉格,圣诞维特拉戈,크리스마스 베르트라그,Świąteczny Vertraag,Різдвяний Вертрааг,Kerstmis Vertraag,Noel Vertraag
L_SKIN_SHARK,,Shark,サメ,Hai,Requin,Tiburón,Tubarão,Акула,Squalo,鯊魚,鲨鱼,상어,Rekin,Акула,Haai,Köpekbalığı
L_SKIN_WEEPING,,Weeping,泣いている,Weinen,Pleurant,Llorando,Chorando,Рыдание,Pianto,哭泣,哭泣,흐느낌,Płacz,Плач,Wenend,Ağlama
L_SKIN_XENON,,Xenon,キセノン,Xenon,Xenon,Xenon,Xenon,Ксенон,Xenon,氙,氙,제논,Xenon,Ксенон,Xenon,Xenon
L_SKIN_NITROGEN,,Nitrogen,窒素,Stickstoff,Azote,Nitrógeno,Nitrogênio,Азот,Azoto,氮氣,氮气,질소,Azot,Азот,Stikstof,Azot
L_SKIN_RIBBONS,,Ribbons,リボン,Bänder,Rubans,Cintas,Fitas,Ленты,Nastri,緞帶,飘带,리본,Wstążki,Стрічки,Linten,Kurdeleler
L_SKIN_STORMDANCER,,Storm Dancer,ストームダンサー,Sturmtänzer,Danseur des Tempêtes,Bailarín de Tormentas,Dançarino da Tempestade,Танцующий с Бурей,Danzatore della Tempesta,風暴舞者,风暴舞者,폭풍무용수,Tancerz Burzy,Танцюрист Бурі,Stormdanser,Fırtına Dansçısı
L_SKIN_TREASUREHOARD,,Treasure Hoard,財宝の山,Schatzhort,Trésor Amassé,Tesoro Acumulado,Tesouro Acumulado,Сокровищница,Tesoro Accumulato,寶藏堆,宝藏堆,보물 창고,Skarbiec,Скарбниця,Schattenvoorraad,Hazine Yığını
L_SKIN_EVILSMITH,,Evil Smith,邪悪な鍛冶屋,Böser Schmied,Forgeron Maléfique,Herrero Maligno,Ferreiro Maligno,Злой Кузнец,Fabbro Malvagio,邪惡鐵匠,邪恶工匠,사악한 대장장이,Zły Kowal,Злий Коваль,Boosaardige Smid,Kötü Demirci
L_SKIN_MAGE,,Mage,魔道士,Magier,Mage,Mago,Mago,Маг,Mago,法師,法师,마법사,Mag,Маг,Magiër,Büyücü
L_SKIN_UNDEAD,,Undead,アンデッド,Untote,Mort-vivant,No muerto,Morto-vivo,Нежить,Non morto,不死族,亡灵,언데드,Nieumarły,Нежить,Ondode,Yaşayan Ölü
L_SKIN_BUBBLE,,Bubble,バブル,Blase,Bulle,Burbuja,Bolha,Пузырь,Bolla,泡泡,气泡,거품,Bańka,Бульбашка,Bubbel,Baloncuk
L_SKIN_CLUSTER,,Cluster,クラスター,Cluster,Amas,Grupo,Aglomerado,Кластер,Gruppo,集群,集群,클러스터,Skupisko,Скупчення,Cluster,Küme
L_SKIN_WEAPONSLOADED,,Weapons Loaded,武器装填完了,Waffen geladen,Armes Chargées,Armas Cargadas,Armas Carregadas,Оружие заряжено,Armi Caricate,武器已裝填,上膛,무기 장전 완료,Broń Załadowana,Зброя заряджена,Wapens Geladen,Silahlar Yüklendi
L_SKIN_ASTRONOMER,,Astronomer,天文学者,Astronom,Astronome,Astrónomo,Astrônomo,Астроном,Astronomo,天文學家,天文学家,천문학자,Astronom,Астроном,Astronoom,Gökbilimci
L_SKIN_FOREMAN,,Foreman,現場監督,Vorarbeiter,Contremaître,Capataz,Capataz,Бригадир,Caposquadra,工頭,工头,현장 감독,Brygadzista,Бригадир,Voorman,Ustabaşı
L_SKIN_LICHFLAYER,,Lichflayer,リッチフレイヤー,Lichenschinder,Écorcheur de liche,Desollador de Liches,Flagelo de Lich,Потрошитель личей,Flagellatore di Lich,巫妖剝皮者,巫妖剥皮者,리치 플레이어,Łupieżca Liczy,Вбивця лічів,Lichviller,Ölümsüz Yüzücü
L_SKIN_FEMININE,,Feminine,フェミニン,Feminin,Féminin,Femenino,Feminino,Женский,Femminile,女性化,雌性,여성적,Kobieca,Жіноча,Vrouwelijk,Dişil
L_SKIN_SNAIL,,Snail,カタツムリ,Schnecke,Escargot,Caracol,Caracol,Улитка,Lumaca,蝸牛,蜗牛,달팽이,Ślimak,Равлик,Slak,Salyangoz
L_SKIN_DOUGHGRE,,Doughgre,ドウグレ,Teigork,Doughgre,Doughgre,Doughgre,Тестогр,Doughgre,麵糰魔,面团魔,도우그레,Ciestogr,Тістогр,Deegogre,Hamurcanavar
L_SKIN_MANEATER,,Maneater,マンイーター,Menschenfresser,Mangeur d'hommes,Devorador,Devorador,Пожиратель,Divoratore,食人鯊,食人草,식인귀,Ludojad,Пожирач,Mensvreter,Yamyam
L_SKIN_BABYSITTER,,Babysitter,ベビーシッター,Babysitter,Babysitter,Niñera,Babá,Няня,Babysitter,保姆,保姆,보모,Opiekunka,Нянька,Oppas,Bebek Bakıcısı
L_SKIN_DEMONIC,,Demonic,悪魔の,Dämonisch,Démoniaque,Demoníaco,Demoníaco,Демонический,Demoniaco,惡魔的,恶魔化,악마적,Demoniczny,Демонічний,Demonisch,Şeytani
L_SKIN_EFTKING,,Eft King,エフトキング,Molchkönig,Roi des Tritons,Rey Eft,Rei Eft,Король Ефтов,Re degli Eft,小蜥蜴王,幼蝾王,도마뱀 왕,Król Jaszczurek,Король Ефтів,Salamanderkoning,Eft Kralı
L_SKIN_MOONBEAST,,Moon Beast,月獣,Mondbestie,Bête Lunaire,Bestia Lunar,Besta Lunar,Лунный Зверь,Bestia Lunare,月獸,月之兽,달의 야수,Bestia Księżycowa,Місячний Звір,Maanbeest,Ay Canavarı
L_SKIN_ROYALGUARD,,Royal Guard,王室護衛,Königliche Garde,Garde Royale,Guardia Real,Guarda Real,Королевская Стража,Guardia Reale,皇家衛士,皇家守卫,왕실 경비대,Gwardia Królewska,Королівська Варта,Koninklijke Garde,Kraliyet Muhafızı
L_SKIN_OVERWHELMING,,Overwhelming,圧倒的,Überwältigend,Écrasant,Abrumador,Esmagador,Сокрушительный,Travolgente,壓倒性的,势不可挡,압도적인,Przytłaczający,Приголомшливий,Overweldigend,Ezici
L_SKIN_ROCKEN,,Rocken,ロッケン,Rocken,Rocken,Rocken,Rocken,Рокен,Rocken,洛肯,摇滚,로켄,Rocken,Рокен,Rocken,Rocken
L_SKIN_MADHAIRDAY,,Mad Hair Day,髪の毛の大惨事,Verrückter Haartag,Journée Cheveux Fous,Día del Pelo Loco,Dia do Cabelo Maluco,Безумный День Волос,Giornata dei Capelli Pazzi,瘋狂髮型日,疯狂发型日,미친 머리 날,Dzień Szalonej Fryzury,Божевільний День Волосся,Gekke Haardag,Çılgın Saç Günü
L_SKIN_TORNBETWIXT,,Torn Betwixt,狭間に引き裂かれし者,Zwischen den Welten Zerrissen,Déchiré Entre-Deux,Desgarrado Entre Dos,Dividido Entre Dois,Разорванный Меж Двух Миров,Lacerato nel Mezzo,撕裂之間,撕裂之间,사이에 찢겨진,Rozdarty Pomiędzy,Розірваний Навпіл,Verscheurd Tussenin,İki Arada Bölünmüş
L_SKIN_HAPPYLITTLEFLOWER,,Happy Little Flower,ハッピーリトルフラワー,Fröhliche kleine Blume,Petite Fleur Joyeuse,Flor Pequeña Feliz,Florzinha Feliz,Счастливый Маленький Цветок,Fiorellino Felice,快樂小花朵,快乐小花,행복한 작은 꽃,Szczęśliwy Mały Kwiatek,Щаслива Маленька Квітка,Vrolijk Klein Bloempje,Mutlu Küçük Çiçek
L_SKIN_OWLBEAST,,Owlbeast,アウルビースト,Eulenbiest,Bête-hibou,Bestia Búho,Besta-Coruja,Совомедведь,Bestia Gufo,梟獸,猫头鹰兽,올빔,Sowobest,Совопотвора,Uilbeest,Baykuşcanavarı
L_SKIN_HELLFIRE,,Hellfire,業火,Höllenfeuer,Feu infernal,Fuego infernal,Fogo Infernal,Адское пламя,Fuoco infernale,地獄之火,地狱之火,지옥불,Piekielny Ogień,Пекельний вогонь,Hellevuur,Cehennem Ateşi
L_SKIN_WINGED,,Winged,翼のある,Geflügelt,Ailé,Alado,Alado,Крылатый,Alato,有翼的,飞翼,날개 달린,Skrzydlaty,Крилатий,Gevleugeld,Kanatlı
L_SKIN_CREEP,,Creep,クリープ,Schleicher,Rampant,Sigiloso,Rastejante,Жуть,Strisciante,爬行,潜行,기어가기,Pełzacz,Повзун,Kruiper,Sürünme
L_SKIN_WORMROT,,Wormrot,ワームロット,Wurmfäule,Putréfaction Vermineuse,Podredumbre de Gusano,Podridão de Vermes,Червоточина,Putrefazione Vermesca,蟲腐,腐烂蠕虫,웜롯,Robactwo,Хробачна гниль,Wormrot,Kurtçürüğü
L_SKIN_SPLENDID,,Splendid,素晴らしい,Prächtig,Splendide,Espléndido,Esplêndido,Великолепно,Splendido,絕妙,绝妙,훌륭하군,Wspaniały,Чудово,Schitterend,Muhteşem
L_SKIN_!@#$YOU,,!@#$ YOU,!@#$ YOU,!@#$ DU,!@#$ TOI,!@#$ TÚ,!@#$ VOCÊ,!@#$ ТЫ,!@#$ TU,!@#$ 你,!@#$你,!@#$ 당신,!@#$ TY,!@#$ ТИ,!@#$ JOU,!@#$ SENİ
L_SKIN_RHYLTHAR,,Rhylthar,リルサー,Rhylthar,Rhylthar,Rhylthar,Rhylthar,Рилтар,Rhylthar,萊爾薩,瑞尔萨尔,릴타르,Rhylthar,Рілтар,Rhylthar,Rhylthar
L_SKIN_MICRONUS,,Micronus,マイクロナス,Micronus,Micronus,Micronus,Micronus,Микронус,Micronus,微型,微型伊科洛斯,마이크로너스,Micronus,Мікронус,Micronus,Micronus
L_SKIN_CAEDOSERAPH,,Caedo Seraph,カエド・セラフ,Caedo Seraph,Caedo Seraph,Caedo Seraph,Caedo Seraph,Каэдо Серафим,Caedo Seraph,殺戮熾天使,凯撒炽天使,카에도 세라프,Caedo Seraph,Каедо Серафим,Caedo Seraph,Caedo Seraph
L_SKIN_HOODED,,Hooded,フード付きの,Vermummt,Encapuchonné,Encapuchado,Encapuzado,Капюшон,Incappucciato,連帽的,兜帽,두건을 쓴,Zakapturzony,Капюшон,Gekapt,Kapüşonlu
L_SKIN_CEPHALO,,Cephalo,セファロ,Cephalo,Cephalo,Cephalo,Cephalo,Цефало,Cefalo,頭足,塞法洛,세팔로,Cephalo,Цефало,Cephalo,Sefalo
L_SKIN_COMPLETEFORM,,Complete Form,フォームを完成させる,Formular ausfüllen,Forme Complète,Forma Completa,Forma Completa,Заполнить форму,Forma Completa,完成表格,完全体,완전한 형태,Wypełnij Formularz,Заповнити форму,Voltooi Formulier,Formu Tamamla
L_SKIN_BLOODSTALKER,,Bloodstalker,ブラッドストーカー,Blutjäger,Traqueur de sang,Cazasangre,Caçador de Sangue,Кровавый охотник,Cacciasangue,血獵者,寻血猎手,블러드스토커,Krwiopijca,Кровожер,Bloedzoeker,Kanizleyici
L_SKIN_NIGHTTERROR,,Night Terror,ナイトテラー,Nachtschrecken,Terreur Nocturne,Pesadilla Nocturna,Pesadelo Noturno,Ночной Кошмар,Terrore Notturno,夜魘,夜魇,나이트 테러,Nocny Koszmar,Нічний Жах,Nachtmerrie,Gece Dehşeti
L_SKIN_PLASMA,,Plasma,プラズマ,Plasma,Plasma,Plasma,Plasma,Плазма,Plasma,電漿,等离子,플라즈마,Plazma,Плазма,Plasma,Plazma
L_SKIN_OPENED,,Opened,開いた,Geöffnet,Ouvert,Abierto,Aberto,Открыто,Aperto,已開啟,已开启,열림,Otwarto,Відкрито,Geopend,Açıldı
L_SKIN_RHINESTONECOWBUNCLE,,Rhinestone Cowbuncle,ラインストーン・カウバンクル,Rhinestone Cowbuncle,Cowbuncle Strass,Cowbuncle Brillante,Cowbúnculo de Strass,Стразовый Ковбанкл,Cowbuncle Scintillante,萊茵石牛痘,水钻宝玉兔,라인스톤 카우번클,Kryształowy Kowbąkiel,Ковбойський Камінчик,Rhinestone Cowbuncle,Taşlı Kovboy Çıbanı
L_SKIN_NELIN,,Nelin,ネリン,Nelin,Nelin,Nelin,Nelin,Нелин,Nelin,奈林,内林,넬린,Nelin,Нелін,Nelin,Nelin
L_SKIN_VOIDFLY,,Voidfly,ヴォイドフライ,Leerenfalter,Mouche du néant,Mosca del vacío,Mosca do Vazio,Пустотница,Mosca del Vuoto,虛空蠅,虚空蝇,공허파리,Pustkowiec,Пустотна муха,Leegtevlieg,Boşluksineği
L_SKIN_DOTTUM,,Dottum,ドッタム,Dottum,Dottum,Dottum,Dottum,Доттум,Dottum,多塔姆,多特姆,도텀,Dottum,Доттум,Dottum,Dottum
L_SKIN_PUZZLEBOX,,Puzzle Box,パズルボックス,Rätselbox,Boîte à énigmes,Caja de Rompecabezas,Caixa de Quebra-cabeça,Шкатулка-головоломка,Scatola Enigmatica,謎題盒,谜题盒子,퍼즐 박스,Szkatułka z zagadką,Головоломка,Puzzeldoos,Bulmaca Kutusu
L_SKIN_CURSED,,Cursed,呪われた,Verflucht,Maudit,Maldito,Amaldiçoado,Проклятый,Maledetto,詛咒,诅咒,저주받은,Przeklęty,Проклятий,Vervloekt,Lanetli
L_SKIN_BLAAAAGGHHH!,,Blaaaagghhh!,ブラアアアアッガァァァ！,Blaaaagghhh!,Blaaaagghhh!,¡Blaaaagghhh!,Blaaaagghhh!,Блаааааггххх!,Blaaaagghhh!,啊啊啊啊啊啊！,呃啊啊啊啊！,으아아아악!,Blaaaagghhh!,Блаааааггххх!,Blaaaagghhh!,Blaaaagghhh!
L_SKIN_MASTERTAMER,,Master Tamer,マスターテイマー,Meister-Zähmer,Maître Dompteur,Domador Maestro,Domador Mestre,Мастер-укротитель,Domatore Maestro,馴獸大師,驯兽大师,마스터 테이머,Mistrz Treser,Майстер Приборкувач,Meester Temmer,Usta Eğitmen
L_SKIN_INITIATE,,Initiate,開始,Initiieren,Initier,Iniciar,Iniciar,Начать,Inizia,啟動,发起者,개시,Rozpocznij,Розпочати,Initiëren,Başlat
L_SKIN_CHICKATRICE,,Chickatrice,チカトリス,Hühnatrice,Poulitrice,Chickatriz,Chickatrice,Чикатрис,Chickatrice,雞蛇獸,小鸡蛇,치카트리스,Kurczatrysk,Курокатриця,Kippatrice,Tavuktavus
L_SKIN_BADOMEN,,Bad Omen,不吉な予兆,Schlechtes Omen,Mauvais Présage,Mal Presagio,Mau Presságio,Дурное Предзнаменование,Cattivo Presagio,不祥之兆,不祥之兆,불길한 징조,Zły Omen,Погана Прикмета,Slecht Voorteken,Kötü Kehanet
L_SKIN_DEEPFEAR,,Deep Fear,ディープフィアー,Tiefe Furcht,Peur Profonde,Miedo Profundo,Medo Profundo,Глубокий Страх,Paura Profonda,深層恐懼,深度恐惧,깊은 공포,Głęboki Strach,Глибокий Страх,Diepe Angst,Derin Korku
L_SKIN_DARKFIRE,,Darkfire,ダークファイア,Dunkelfeuer,Feu Sombre,Fuego Oscuro,Fogo Negro,Темное пламя,Fuocoscuro,暗焰,暗焰,암화,Mroczny Ogień,Темний вогонь,Duistervuur,Karanlık Ateş
L_SKIN_MOSJITO,,Mosjito,モスヒート,Mosjito,Mosjito,Mosjito,Mosjito,Мосхито,Mosjito,魔吉托,蚊吉托,모스지토,Mosjito,Мосхіто,Mosjito,Mosjito
L_SKIN_PORTERGEIST,,Portergeist,ポルターガイスト,Portergeist,Portergeist,Portergeist,Portergeist,Портергейст,Portergeist,搬運幽靈,黑啤鬼,포터가이스트,Portergeist,Портергейст,Portergeist,Portergeist
L_SKIN_RUMPLING,,Rumpling,しわくちゃにする,Zerknitterung,Froissement,Arrugando,Amarrotando,Смятие,Spiegazzamento,弄皺,醉团子,구겨짐,Gniecenie,М'ятий,Verkreukelen,Buruşturma
L_SKIN_SCHNAPPDRAGON,,Schnappdragon,スナップドラゴン,Schnappdrache,Schnappdragon,Schnappdragon,Schnappdragon,Шнаппдрагон,Schnappdragon,啪嘴龍,烈酒龙,스냅드래곤,Schnappdragon,Хвостохват,Schnappdragon,Ejderhakapan
L_SKIN_SUZAKE,,Suzake,スザケ,Suzake,Suzake,Suzake,Suzake,Судзакэ,Suzake,鈴木,清酒鸟,스자케,Suzake,Судзаке,Suzake,Suzake
L_SKIN_GENEROUS,,Generous,寛大な,Großzügig,Généreux,Generoso,Generoso,Щедрый,Generoso,慷慨,慷慨,관대한,Hojny,Щедрий,Gul,Cömert
L_SKIN_ANIMATOR,,Animator,アニメーター,Animator,Animateur,Animador,Animador,Аниматор,Animatore,動畫師,塑灵师,애니메이터,Animator,Аніматор,Animator,Animatör
L_SKIN_DREAMSHADE,,Dreamshade,ドリームシェイド,Traumschatten,Ombrerêve,Sombra Onírica,Sombra Onírica,Дримшейд,Ombrasogno,夢影,梦影行者,드림쉐이드,Cieniosennik,Мрієтінь,Droomschaduw,Rüyagölge
L_SKIN_FANATIC,,Fanatic,狂信者,Fanatiker,Fanatique,Fanático,Fanático,Фанатик,Fanatico,狂熱者,狂信徒,광신자,Fanatyk,Фанатик,Fanatiekeling,Fanatik
L_SKIN_GROVETENDER,,Grovetender,グローブテンダー,Hainwächter,Gardien du Bosquet,Guardián del Bosquecillo,Guardião do Bosque,Хранитель рощи,Custode del Bosco,林地守護者,护林员,숲지기,Opiekun Gaju,Лісовий доглядач,Boshoeder,Koru Bakıcısı
L_SKIN_HELLKNIGHT,,Hell Knight,ヘルナイト,Höllenritter,Chevalier des Enfers,Caballero Infernal,Cavaleiro Infernal,Рыцарь Ада,Cavaliere Infernale,地獄騎士,地狱骑士,지옥 기사,Rycerz Piekieł,Лицар Пекла,Helleridder,Cehennem Şövalyesi
L_SKIN_PALADIN,,Paladin,パラディン,Paladin,Paladin,Paladín,Paladino,Паладин,Paladino,聖騎士,圣骑士,팔라딘,Paladyn,Паладин,Paladijn,Şövalye
L_SKIN_SIEGEMASTER,,Siegemaster,シージマスター,Belagerungsmeister,Maître de Siège,Maestro de Asedio,Mestre de Cerco,Мастер Осады,Maestro d'Assedio,攻城大師,围城大师,공성 대가,Mistrz Oblężenia,Майстер Облоги,Belegeringsmeester,Kuşatma Ustası
L_SKIN_DOOMBRINGER,,Doombringer,ドゥームブリンガー,Unheilsbringer,Porteur de Ruine,Portador de la Perdición,Arauto da Ruína,Вестник Гибели,Portatore di Sventura,厄運使者,厄运使者,파멸의 인도자,Zwiastun Zagłady,Носій Загибелі,Onheilsbrenger,Kıyametgetiren
L_SKIN_CABALIST,,Cabalist,カバリスト,Kabalist,Cabaliste,Cabalista,Cabalista,Кабалист,Cabalista,秘法師,秘术师,비술사,Kabalista,Кабаліст,Kabalist,Kabalist
L_SKIN_NECROMANCER,,Necromancer,ネクロマンサー,Nekromant,Nécromancien,Nigromante,Necromante,Некромант,Negromante,死靈法師,死灵法师,강령술사,Nekromanta,Некромант,Necromancer,Nekromancer
L_SKIN_DEFILER,,Defiler,穢れし者,Schänder,Profanateur,Profanador,Profanador,Осквернитель,Profanatore,褻瀆者,亵渎者,모독자,Plugawiciel,Осквернитель,Bezoedelaar,Kirletici
L_SKIN_BLOODMAGE,,Bloodmage,ブラッドメイジ,Blutmagier,Mage de sang,Mago de sangre,Mago Sangrento,Кровомаг,Mago del Sangue,血法師,血法师,혈마법사,Krwiopan,Кровомаг,Bloedmagiër,Kan Büyücüsü
L_SKIN_SORCERER,,Sorcerer,魔術師,Zauberer,Sorcier,Hechicero,Feiticeiro,Чародей,Stregone,巫師,术士,마법사,Czarodziej,Чаклун,Tovenaar,Büyücü
L_SKIN_WITCHDOCTOR,,Witch Doctor,呪術医,Hexendoktor,Sorcier Vaudou,Médico Brujo,Médico Feiticeiro,Знахарь,Stregone,巫醫,巫医,주술사,Szaman,Знахар,Heksenmeester,Büyücü Doktor
L_SKIN_WARDEN,,Warden,監視者,Wächter,Gardien,Guardián,Guardião,Страж,Custode,守衛者,守护者,감시자,Strażnik,Страж,Bewaker,Muhafız
L_SKIN_REAVER,,Reaver,リーヴァー,Plünderer,Faucheur,Segador,Ceifador,Жнец,Predatore,掠奪者,掠夺者,약탈자,Łupieżca,Жнець,Plunderaar,Yağmacı
L_SKIN_RUNEKNIGHT,,Rune Knight,ルーンナイト,Runenritter,Chevalier des Runes,Caballero Rúnico,Cavaleiro das Runas,Рунный Рыцарь,Cavaliere delle Rune,符文騎士,符文骑士,룬 나이트,Rycerz Run,Рунний Лицар,Runenridder,Rün Şövalyesi
L_SKIN_PYROMANCER,,Pyromancer,パイロマンサー,Pyromant,Pyromancien,Piromante,Piromante,Пиромант,Piromante,火焰法師,烈焰术士,화염술사,Piromanta,Піромант,Pyromancer,Ateşbaz
L_SKIN_WINDRUNNER,,Windrunner,ウィンドランナー,Windläufer,Courvent,Correvientos,Corredora dos Ventos,Ветрокрыл,Windrunner,風行者,风行者,윈드러너,Wiatrobieżca,Вітрогон,Windloper,Rüzgarkoşucu
L_SKIN_PURGATORIAN,,Purgatorian,パーガトリアン,Purgatorier,Purgatorien,Purgatoriano,Purgatório,Чистилищный,Purgatoriano,煉獄者,炼狱使者,연옥의 자,Czyściec,Чистилищний,Purgatorisch,Purgatoryan
L_SKIN_SPELLWEAVER,,Spellweaver,スペルウィーバー,Zauberwirker,Tisseur de sorts,Tejehechizos,Tecelão de Feitiços,Заклинатель,Tessitore di Incantesimi,織法者,法术编织者,주문술사,Tkacz Zaklęć,Чаклун,Tovenaarwever,Büyü Dokuyucu
L_SKIN_ASTROLOGER,,Astrologer,占星術師,Astrologe,Astrologue,Astrólogo,Astrólogo,Астролог,Astrologo,占星師,星术师,점성술사,Astrolog,Астролог,Astroloog,Astrolog
L_SKIN_EVOKER,,Evoker,エヴォーカー,Beschwörer,Évocateur,Evocador,Evocador,Пробудитель,Evocatore,喚魔師,塑能师,환기사,Przywoływacz,Заклинач,Oproeper,Çağırıcı
L_SKIN_MONK,,Monk,僧侶,Mönch,Moine,Monje,Monge,Монах,Monaco,武僧,武僧,수도사,Mnich,Монах,Monnik,Keşiş
L_SKIN_CLERIC,,Cleric,クレリック,Kleriker,Clerc,Clérigo,Clérigo,Жрец,Chierico,牧師,牧师,성직자,Kleryk,Клірик,Geestelijke,Rahip
L_SKIN_INQUISITOR,,Inquisitor,審問官,Inquisitor,Inquisiteur,Inquisidor,Inquisidor,Инквизитор,Inquisitore,審判官,审判官,심문관,Inkwizytor,Інквізитор,Inquisiteur,Sorgulayıcı
L_SKIN_DRUID,,Druid,ドルイド,Druide,Druide,Druida,Druida,Друид,Druido,德魯伊,德鲁伊,드루이드,Druid,Друїд,Druïde,Druid
L_SKIN_TRIBALIST,,Tribalist,トライバリスト,Stammesanhänger,Tribaliste,Tribalista,Tribalista,Трайбалист,Tribalista,部落主義者,部落使者,부족주의자,Plemiennik,Трайбаліст,Stamgezinde,Kabileci
L_SKIN_ROYAL,,Royal,ロイヤル,Königlich,Royal,Real,Real,Королевский,Reale,皇家,皇室成员,왕실,Królewski,Королівський,Koninklijk,Kraliyet
L_SKIN_TRICKSTER,,Trickster,トリックスター,Trickster,Filou,Embaucador,Trapaceiro,Трикстер,Imbroglione,詭術師,诡术师,트릭스터,Oszust,Трикстер,Bedrieger,Hilebaz
L_SKIN_POLYHEDRAL,,Polyhedral,ポリヘドラル,Polyeder,Polyédrique,Poliédrico,Poliédrico,Многогранный,Poliedrico,多面體,多面体,다면체,Wielościenny,Багатогранний,Polyhedrisch,Çokyüzlü
L_SKIN_COSMIC,,Cosmic,コズミック,Kosmisch,Cosmique,Cósmico,Cósmico,Космический,Cosmico,宇宙,宇宙,우주의,Kosmiczny,Космічний,Kosmisch,Kozmik
L_SKIN_CARCINIZATION,,Carcinization,カルシニゼーション,Karzinisierung,Carcinisation,Carcinización,Carcinização,Карцинизация,Carcinizzazione,甲殼化,蟹化,갑각화,Karcinizacja,Карцинізація,Carcinisatie,Karsinizasyon
L_SKIN_SPINCYCLE,,Spin Cycle,スピンサイクル,Wirbelzyklus,Cycle Tournoyant,Ciclo de Giro,Ciclo de Rotação,Вихревой Цикл,Vortice Rotante,旋轉循環,旋转循环,회전 주기,Wirowanie,Обертовий Цикл,Draaicyclus,Döndürme Döngüsü
L_SKIN_FULLPOWER,,Full Power,フルパワー,Volle Kraft,Pleine Puissance,Poder Máximo,Poder Máximo,Полная Мощь,Potenza Massima,全力以赴,完全力量,최대 파워,Pełna Moc,Повна Сила,Volle Kracht,Tam Güç
L_SKIN_GENTLEOWL,,Gentle Owl,優しいフクロウ,Sanfte Eule,Hibou Doux,Búho Gentil,Coruja Gentil,Кроткая Сова,Gufo Gentile,溫柔貓頭鷹,绅士猫头鹰,온화한 올빼미,Łagodna Sowa,Лагідна Сова,Zachte Uil,Nazik Baykuş
L_SKIN_DISCOINFERNO,,Disco Inferno,ディスコ・インフェルノ,Disco Inferno,Disco Inferno,Disco Inferno,Disco Inferno,Диско Инферно,Disco Inferno,狂熱迪斯可,迪斯科地狱,디스코 인페르노,Disco Inferno,Диско Інферно,Disco Inferno,Disco Inferno
L_SKIN_BONSAI,,Bonsai,盆栽,Bonsai,Bonsaï,Bonsái,Bonsai,Бонсай,Bonsai,盆栽,盆景,분재,Bonsai,Бонсай,Bonsai,Bonsai
L_SKIN_COSMOPOLITAN,,Cosmopolitan,コスモポリタン,Weltgewandt,Cosmopolite,Cosmopolita,Cosmopolita,Космополитичный,Cosmopolita,國際化都市,大都会,코스모폴리탄,Kosmopolityczny,Космополітичний,Kosmopolitisch,Kozmopolit
L_SKIN_ORBIT,,Orbit,オービット,Umlaufbahn,Orbite,Órbita,Órbita,Орбита,Orbita,軌道,轨道,궤도,Orbita,Орбіта,Baan,Yörünge
L_SKIN_GEM,,Gem,宝石,Edelstein,Gemme,Gema,Gema,Самоцвет,Gemma,寶石,宝石,보석,Klejnot,Самоцвіт,Edelsteen,Mücevher
L_SKIN_DISCO,,Disco,ディスコ,Disco,Disco,Disco,Disco,Диско,Disco,迪斯可,迪斯科,디스코,Disco,Диско,Disco,Disko
L_SKIN_BARISTA,,Barista,バリスタ,Barista,Barista,Barista,Barista,Бариста,Barista,咖啡師,咖啡师,바리스타,Barista,Бариста,Barista,Barista
L_SKIN_SUNNYSIDEUP,,Sunny Side Up,サニーサイドアップ,Sonnenseite,Côté Soleil,Soleado,Ensolarado,Яичница-глазунья,Uovo al Tegamino,太陽蛋,单面煎蛋,써니 사이드 업,Jajko Sadzone,Сонячна Сторона,Zonnig Omhoog,Güneş Gibi Parlak
L_SKIN_KING,,King,王,König,Roi,Rey,Rei,Король,Re,國王,王,왕,Król,Король,Koning,Kral
L_SKIN_MASON,,Mason,メイソン,Mason,Mason,Mason,Mason,Мейсон,Mason,梅森,砖瓦匠,메이슨,Mason,Мейсон,Mason,Mason
